transaction_id,customer_id,transaction_date,transaction_type,category,channel,amount,balance_after
TXN1024282,CUST103024,2024-01-02,Debit,EMI,ATM,9316.16,133310.52
TXN1032559,CUST104063,2024-01-02,Credit,Transfer In,UPI,4421.59,44077.47
TXN1039054,CUST104871,2024-01-02,Credit,Salary,Debit Card,30086.32,69352.78
TXN1019843,CUST102465,2024-01-02,Credit,Refund,Net Banking,6865.46,90222.09
TXN1023840,CUST102969,2024-01-02,Debit,Shopping,UPI,13457.63,33895.69
TXN1012704,CUST101579,2024-01-02,Credit,Salary,Credit Card,39222.06,99086.72
TXN1001030,CUST100135,2024-01-02,Debit,EMI,UPI,4510.76,67488.45
TXN1025452,CUST103172,2024-01-02,Debit,EMI,ATM,9284.4,110953.95
TXN1021778,CUST102709,2024-01-02,Debit,Shopping,UPI,22418.07,140843.22
TXN1019798,CUST102460,2024-01-02,Debit,Insurance,UPI,1261.72,31414.13
TXN1030519,CUST103809,2024-01-02,Debit,Dining,Debit Card,17496.63,10615.42
TXN1005899,CUST100732,2024-01-02,Debit,Utilities,UPI,3076.23,30233.89
TXN1038367,CUST104786,2024-01-02,Debit,Dining,Debit Card,1475.39,24738.71
TXN1021247,CUST102640,2024-01-02,Debit,Shopping,ATM,2163.52,8283.46
TXN1039005,CUST104865,2024-01-02,Debit,Travel,UPI,13897.94,3597.57
TXN1020705,CUST102571,2024-01-02,Debit,EMI,ATM,898.97,11550.59
TXN1002066,CUST100263,2024-01-02,Debit,Transfer Out,Net Banking,947.94,14632.13
TXN1004782,CUST100591,2024-01-02,Credit,Salary,UPI,9486.21,32235.44
TXN1030300,CUST103781,2024-01-02,Debit,Dining,UPI,1542.44,111327.38
TXN1023158,CUST102887,2024-01-02,Debit,Dining,Branch,3026.11,7156.81
TXN1034880,CUST104351,2024-01-02,Debit,Shopping,Debit Card,6237.47,35881.42
TXN1020742,CUST102575,2024-01-02,Debit,Shopping,UPI,4089.97,38370.13
TXN1017172,CUST102128,2024-01-02,Credit,Salary,UPI,49655.22,131200.79
TXN1035744,CUST104456,2024-01-02,Debit,Shopping,Branch,10853.35,90078.01
TXN1020778,CUST102579,2024-01-02,Debit,Investment,Debit Card,15413.09,58711.62
TXN1000217,CUST100027,2024-01-02,Debit,EMI,Branch,10588.86,36583.19
TXN1013467,CUST101672,2024-01-02,Debit,EMI,Debit Card,5191.61,169413.06
TXN1004094,CUST100508,2024-01-02,Debit,Shopping,Net Banking,682.06,54036.46
TXN1029012,CUST103618,2024-01-02,Debit,EMI,ATM,3450.17,1013.04
TXN1025097,CUST103127,2024-01-02,Debit,Shopping,UPI,1752.99,20080.5
TXN1023418,CUST102918,2024-01-02,Debit,ATM Withdrawal,Credit Card,1832.64,41334.81
TXN1001677,CUST100216,2024-01-02,Debit,Insurance,Credit Card,7808.6,32585.26
TXN1016419,CUST102034,2024-01-02,Debit,Travel,UPI,19753.35,210125.08
TXN1018500,CUST102295,2024-01-02,Debit,ATM Withdrawal,UPI,11608.85,119360.76
TXN1030288,CUST103779,2024-01-02,Debit,Dining,ATM,4791.49,35133.59
TXN1018963,CUST102353,2024-01-02,Credit,Salary,Debit Card,38406.83,132380.79
TXN1038679,CUST104824,2024-01-02,Debit,Insurance,UPI,197.55,13335.96
TXN1004963,CUST100614,2024-01-02,Credit,Salary,UPI,19739.77,61216.3
TXN1037220,CUST104648,2024-01-02,Debit,Transfer Out,Credit Card,1755.21,115594.75
TXN1037015,CUST104618,2024-01-02,Debit,Dining,ATM,2053.86,97231.71
TXN1018450,CUST102289,2024-01-02,Debit,Shopping,UPI,3022.51,5426.19
TXN1037931,CUST104734,2024-01-02,Debit,Travel,UPI,12139.34,145630.94
TXN1018437,CUST102288,2024-01-02,Debit,Transfer Out,Net Banking,1425.54,38173.27
TXN1006358,CUST100789,2024-01-02,Debit,ATM Withdrawal,UPI,28678.45,177606.91
TXN1032718,CUST104084,2024-01-02,Debit,EMI,ATM,3977.85,24913.72
TXN1018782,CUST102329,2024-01-02,Debit,Travel,UPI,1144.24,20937.06
TXN1034732,CUST104329,2024-01-02,Debit,Shopping,UPI,6412.1,82990.02
TXN1009253,CUST101151,2024-01-02,Debit,ATM Withdrawal,Net Banking,7883.51,91938.03
TXN1034789,CUST104338,2024-01-02,Debit,EMI,Debit Card,8983.14,53094.48
TXN1000854,CUST100109,2024-01-02,Credit,Salary,UPI,35969.13,100714.89
TXN1036529,CUST104554,2024-01-02,Debit,Travel,ATM,12843.36,5784.35
TXN1038056,CUST104749,2024-01-02,Debit,Shopping,ATM,2798.14,18534.64
TXN1011610,CUST101445,2024-01-02,Debit,Shopping,Credit Card,4684.76,62095.09
TXN1032762,CUST104089,2024-01-02,Debit,Travel,ATM,5016.98,126325.49
TXN1009542,CUST101186,2024-01-02,Debit,EMI,Credit Card,17158.19,44084.42
TXN1015829,CUST101963,2024-01-02,Debit,EMI,Net Banking,1964.21,23716.58
TXN1004426,CUST100549,2024-01-02,Debit,Dining,Debit Card,1447.46,46383.61
TXN1018756,CUST102325,2024-01-02,Debit,Shopping,UPI,2726.02,1362.43
TXN1026874,CUST103351,2024-01-02,Debit,ATM Withdrawal,Net Banking,1219.25,40200.45
TXN1032788,CUST104093,2024-01-02,Debit,Dining,UPI,1689.36,111095.42
TXN1002267,CUST100287,2024-01-02,Credit,Salary,UPI,49079.79,173054.75
TXN1031884,CUST103979,2024-01-02,Debit,ATM Withdrawal,UPI,3850.69,32018.66
TXN1024570,CUST103058,2024-01-02,Debit,Transfer Out,UPI,2176.82,56599.47
TXN1000005,CUST100002,2024-01-02,Debit,Shopping,Credit Card,884.59,4993.59
TXN1002432,CUST100306,2024-01-02,Debit,ATM Withdrawal,UPI,13095.75,97727.08
TXN1011538,CUST101437,2024-01-02,Debit,Dining,Branch,3990.06,12609.27
TXN1034616,CUST104314,2024-01-02,Debit,Transfer Out,Debit Card,4683.06,16583.18
TXN1002761,CUST100346,2024-01-02,Debit,Transfer Out,Debit Card,6840.7,404190.66
TXN1031002,CUST103866,2024-01-02,Credit,Salary,ATM,46160.71,73541.79
TXN1034582,CUST104310,2024-01-02,Credit,Salary,Debit Card,15481.71,23450.87
TXN1004917,CUST100607,2024-01-02,Debit,Utilities,Debit Card,1612.37,72491.56
TXN1017186,CUST102130,2024-01-02,Credit,Salary,Debit Card,50201.48,97495.48
TXN1014851,CUST101844,2024-01-02,Debit,ATM Withdrawal,Debit Card,12981.05,60506.07
TXN1013017,CUST101616,2024-01-02,Credit,Salary,UPI,46398.4,124145.2
TXN1008619,CUST101069,2024-01-02,Debit,Shopping,Debit Card,2824.69,45807.91
TXN1023069,CUST102876,2024-01-02,Debit,Shopping,UPI,10672.68,199397.23
TXN1029284,CUST103651,2024-01-02,Debit,Utilities,Branch,22107.51,17048.33
TXN1016483,CUST102044,2024-01-02,Credit,Salary,UPI,36401.01,70388.39
TXN1032277,CUST104028,2024-01-02,Debit,Dining,UPI,808.44,60039.83
TXN1013883,CUST101725,2024-01-02,Debit,Investment,UPI,19148.58,74074.69
TXN1015517,CUST101924,2024-01-02,Debit,Dining,UPI,1567.07,80914.77
TXN1033993,CUST104238,2024-01-02,Debit,Shopping,UPI,3174.55,106131.4
TXN1033985,CUST104237,2024-01-02,Credit,Transfer In,UPI,7486.24,88499.51
TXN1000293,CUST100035,2024-01-02,Debit,ATM Withdrawal,Net Banking,354.0,20831.4
TXN1032280,CUST104028,2024-01-02,Debit,Shopping,UPI,13156.78,54106.83
TXN1036554,CUST104558,2024-01-02,Debit,EMI,Debit Card,4596.03,90734.09
TXN1038031,CUST104747,2024-01-02,Credit,Transfer In,UPI,1662.57,40393.13
TXN1004034,CUST100501,2024-01-02,Debit,Utilities,UPI,7947.87,130101.11
TXN1016130,CUST101999,2024-01-02,Debit,Transfer Out,UPI,18724.79,98384.17
TXN1000718,CUST100093,2024-01-02,Debit,Shopping,Debit Card,2247.39,29666.87
TXN1019068,CUST102367,2024-01-02,Credit,Salary,UPI,22356.15,44351.09
TXN1001916,CUST100245,2024-01-02,Debit,Utilities,UPI,1885.25,86168.97
TXN1021999,CUST102738,2024-01-02,Debit,Utilities,UPI,2495.03,7787.54
TXN1005103,CUST100633,2024-01-02,Debit,Travel,UPI,4105.57,17723.2
TXN1036074,CUST104499,2024-01-02,Debit,EMI,UPI,5355.88,37937.79
TXN1001148,CUST100150,2024-01-02,Debit,Shopping,ATM,4411.41,82182.1
TXN1039360,CUST104911,2024-01-02,Debit,Dining,UPI,11558.76,128152.99
TXN1027310,CUST103407,2024-01-02,Debit,EMI,UPI,7862.27,89264.06
TXN1024836,CUST103093,2024-01-02,Debit,ATM Withdrawal,UPI,6831.0,139405.2
TXN1031707,CUST103957,2024-01-02,Debit,Shopping,Net Banking,14708.88,72205.88
TXN1010173,CUST101266,2024-01-02,Credit,Salary,Debit Card,59707.1,208570.91
TXN1032369,CUST104040,2024-01-02,Credit,Refund,Branch,1160.58,36083.61
TXN1004533,CUST100561,2024-01-02,Debit,Shopping,UPI,2683.44,68071.45
TXN1018273,CUST102269,2024-01-02,Credit,Salary,ATM,36513.48,85053.47
TXN1000283,CUST100034,2024-01-02,Credit,Refund,UPI,22234.56,42926.51
TXN1026243,CUST103272,2024-01-02,Credit,Salary,ATM,18156.54,37698.97
TXN1025259,CUST103147,2024-01-02,Credit,Salary,Debit Card,81689.04,315921.54
TXN1020966,CUST102602,2024-01-02,Debit,Insurance,Net Banking,425.27,28138.03
TXN1026300,CUST103277,2024-01-02,Debit,Travel,Branch,24475.8,62860.13
TXN1008946,CUST101109,2024-01-02,Debit,Dining,Net Banking,2081.17,51685.34
TXN1030900,CUST103855,2024-01-02,Debit,EMI,Branch,3736.86,64501.07
TXN1030255,CUST103776,2024-01-02,Debit,EMI,Debit Card,12915.74,90438.04
TXN1034228,CUST104268,2024-01-02,Credit,Salary,ATM,24687.42,52327.93
TXN1018387,CUST102280,2024-01-02,Debit,Shopping,Net Banking,11288.5,10762.04
TXN1013792,CUST101714,2024-01-02,Debit,Travel,UPI,4850.11,43029.36
TXN1009191,CUST101142,2024-01-02,Debit,EMI,Net Banking,11488.05,36031.37
TXN1037708,CUST104706,2024-01-02,Debit,EMI,UPI,4967.25,3831.21
TXN1018377,CUST102279,2024-01-02,Debit,EMI,UPI,7447.63,68324.24
TXN1039025,CUST104867,2024-01-02,Debit,EMI,UPI,10148.55,58767.94
TXN1035858,CUST104471,2024-01-02,Debit,Investment,UPI,9811.77,48152.44
TXN1037915,CUST104732,2024-01-02,Debit,EMI,Debit Card,6569.18,60321.47
TXN1001724,CUST100223,2024-01-02,Debit,EMI,Net Banking,2809.75,24968.69
TXN1006832,CUST100845,2024-01-02,Debit,Shopping,UPI,6509.25,53900.47
TXN1039665,CUST104949,2024-01-02,Debit,Investment,Branch,4779.88,35212.68
TXN1031095,CUST103879,2024-01-02,Debit,Shopping,ATM,4750.73,64322.15
TXN1020205,CUST102509,2024-01-02,Debit,Dining,ATM,1919.92,30825.92
TXN1037162,CUST104641,2024-01-02,Debit,EMI,UPI,2322.5,49246.02
TXN1030824,CUST103847,2024-01-02,Debit,EMI,Debit Card,12789.39,86651.48
TXN1015911,CUST101973,2024-01-03,Debit,Shopping,UPI,7914.07,129286.27
TXN1031446,CUST103926,2024-01-03,Debit,Utilities,UPI,15437.75,64612.01
TXN1031451,CUST103926,2024-01-03,Debit,Utilities,UPI,13538.25,105775.79
TXN1017112,CUST102121,2024-01-03,Debit,EMI,Net Banking,6299.04,58091.83
TXN1003677,CUST100459,2024-01-03,Debit,ATM Withdrawal,UPI,12737.02,97052.25
TXN1038851,CUST104844,2024-01-03,Debit,Insurance,UPI,19068.77,240800.43
TXN1015909,CUST101973,2024-01-03,Debit,EMI,Net Banking,15876.14,120181.03
TXN1000785,CUST100100,2024-01-03,Debit,ATM Withdrawal,UPI,15499.09,100067.33
TXN1000761,CUST100098,2024-01-03,Credit,Salary,Debit Card,26766.57,64796.55
TXN1025045,CUST103120,2024-01-03,Debit,Utilities,UPI,41712.56,163042.19
TXN1023929,CUST102981,2024-01-03,Debit,Utilities,Credit Card,22060.44,37622.28
TXN1009989,CUST101243,2024-01-03,Credit,Salary,UPI,8878.82,26686.18
TXN1008179,CUST101016,2024-01-03,Debit,ATM Withdrawal,ATM,13258.83,163569.81
TXN1009915,CUST101235,2024-01-03,Debit,Transfer Out,Net Banking,2005.71,11824.19
TXN1016028,CUST101988,2024-01-03,Debit,Shopping,UPI,11198.35,129306.0
TXN1003417,CUST100422,2024-01-03,Debit,Insurance,Credit Card,14019.01,95918.33
TXN1002247,CUST100285,2024-01-03,Debit,Shopping,UPI,910.72,43609.54
TXN1016448,CUST102039,2024-01-03,Debit,ATM Withdrawal,UPI,3829.94,67895.2
TXN1009711,CUST101208,2024-01-03,Credit,Salary,Debit Card,38966.13,142464.25
TXN1030857,CUST103850,2024-01-03,Debit,Shopping,UPI,9727.45,130841.42
TXN1030866,CUST103851,2024-01-03,Debit,Dining,Debit Card,234.08,5497.14
TXN1030901,CUST103855,2024-01-03,Credit,Salary,ATM,108826.68,234764.14
TXN1024612,CUST103063,2024-01-03,Credit,Transfer In,UPI,16147.92,166318.85
TXN1036147,CUST104509,2024-01-03,Credit,Salary,Net Banking,21315.56,41937.14
TXN1023429,CUST102919,2024-01-03,Debit,EMI,UPI,11027.12,116632.18
TXN1009453,CUST101174,2024-01-03,Debit,Shopping,Credit Card,13242.78,69644.0
TXN1023387,CUST102915,2024-01-03,Credit,Transfer In,UPI,754.59,15383.9
TXN1004957,CUST100613,2024-01-03,Debit,Shopping,UPI,2097.12,140219.6
TXN1022991,CUST102865,2024-01-03,Debit,Dining,ATM,2813.88,26920.97
TXN1023386,CUST102915,2024-01-03,Debit,Utilities,UPI,637.88,21165.38
TXN1024592,CUST103061,2024-01-03,Credit,Salary,Net Banking,75221.03,122128.86
TXN1038186,CUST104764,2024-01-03,Debit,Shopping,UPI,13009.75,10776.52
TXN1024579,CUST103060,2024-01-03,Debit,Travel,UPI,5723.24,131850.32
TXN1008713,CUST101082,2024-01-03,Debit,ATM Withdrawal,Net Banking,20805.54,253821.29
TXN1037202,CUST104646,2024-01-03,Debit,Utilities,UPI,49598.21,429806.16
TXN1036113,CUST104504,2024-01-03,Debit,Shopping,ATM,1242.1,33296.28
TXN1023367,CUST102912,2024-01-03,Credit,Salary,UPI,17219.93,34563.07
TXN1008904,CUST101106,2024-01-03,Debit,Shopping,Debit Card,6574.91,284154.61
TXN1000683,CUST100090,2024-01-03,Debit,EMI,Net Banking,14384.07,55271.95
TXN1002286,CUST100289,2024-01-03,Debit,Transfer Out,Credit Card,4950.12,66335.43
TXN1016249,CUST102014,2024-01-03,Debit,Travel,Net Banking,10077.23,24771.15
TXN1000848,CUST100109,2024-01-03,Credit,Transfer In,Credit Card,10661.67,24266.24
TXN1030962,CUST103862,2024-01-03,Credit,Transfer In,ATM,17192.15,79571.69
TXN1003635,CUST100454,2024-01-03,Credit,Salary,UPI,138056.48,502512.38
TXN1016466,CUST102041,2024-01-03,Credit,Salary,UPI,17000.21,41092.46
TXN1015267,CUST101895,2024-01-03,Debit,Shopping,UPI,39059.45,212205.74
TXN1031541,CUST103937,2024-01-03,Debit,ATM Withdrawal,Net Banking,3461.68,85838.01
TXN1032632,CUST104071,2024-01-03,Debit,Utilities,Debit Card,10816.13,30314.66
TXN1022378,CUST102785,2024-01-03,Debit,EMI,UPI,6817.7,36595.09
TXN1038863,CUST104846,2024-01-03,Debit,Dining,Debit Card,4535.44,33019.99
TXN1004874,CUST100603,2024-01-03,Debit,ATM Withdrawal,UPI,4199.62,55342.49
TXN1031573,CUST103941,2024-01-03,Debit,Investment,Debit Card,11024.01,29208.05
TXN1024234,CUST103017,2024-01-03,Credit,Salary,Debit Card,28201.9,120370.86
TXN1015088,CUST101873,2024-01-03,Credit,Salary,UPI,57219.49,98336.85
TXN1008345,CUST101035,2024-01-03,Debit,Shopping,Net Banking,3002.16,43389.95
TXN1024297,CUST103026,2024-01-03,Debit,Travel,UPI,3585.8,26432.3
TXN1031210,CUST103894,2024-01-03,Debit,ATM Withdrawal,Credit Card,5728.94,29394.13
TXN1022570,CUST102812,2024-01-03,Credit,Salary,UPI,27005.66,92140.75
TXN1016079,CUST101994,2024-01-03,Debit,ATM Withdrawal,Debit Card,17247.31,240879.81
TXN1023710,CUST102954,2024-01-03,Debit,ATM Withdrawal,UPI,2324.41,35784.92
TXN1009848,CUST101226,2024-01-03,Debit,Shopping,Net Banking,720.96,27084.85
TXN1038957,CUST104858,2024-01-03,Debit,Shopping,Debit Card,6489.27,166278.74
TXN1032456,CUST104049,2024-01-03,Debit,ATM Withdrawal,Credit Card,11297.22,147452.24
TXN1003480,CUST100431,2024-01-03,Debit,EMI,UPI,18562.22,122529.82
TXN1024873,CUST103098,2024-01-03,Debit,Utilities,Debit Card,12668.74,38754.9
TXN1037014,CUST104618,2024-01-03,Debit,Transfer Out,Credit Card,4761.25,18374.11
TXN1030632,CUST103823,2024-01-03,Debit,ATM Withdrawal,Credit Card,3073.02,87719.55
TXN1009342,CUST101160,2024-01-03,Credit,Salary,UPI,32682.15,85817.53
TXN1030659,CUST103827,2024-01-03,Debit,Dining,Credit Card,3911.81,11718.25
TXN1003794,CUST100473,2024-01-03,Debit,Shopping,UPI,3237.29,87746.46
TXN1031156,CUST103887,2024-01-03,Debit,Utilities,ATM,9002.72,75359.56
TXN1000828,CUST100105,2024-01-03,Debit,Dining,Net Banking,7052.79,70968.25
TXN1000728,CUST100094,2024-01-03,Debit,Shopping,Debit Card,786.68,28390.36
TXN1024663,CUST103071,2024-01-03,Credit,Transfer In,UPI,11082.78,61770.95
TXN1017739,CUST102200,2024-01-03,Debit,Shopping,UPI,12706.68,91911.59
TXN1008044,CUST101000,2024-01-03,Debit,Dining,Credit Card,11973.67,75709.18
TXN1006842,CUST100846,2024-01-03,Debit,Shopping,UPI,8050.04,27498.3
TXN1006799,CUST100842,2024-01-03,Credit,Salary,Net Banking,37157.5,151883.12
TXN1021000,CUST102605,2024-01-03,Debit,Shopping,UPI,13991.94,76395.14
TXN1020976,CUST102603,2024-01-03,Debit,Shopping,UPI,7276.66,36457.6
TXN1039253,CUST104897,2024-01-03,Credit,Salary,UPI,26998.36,104365.51
TXN1039433,CUST104919,2024-01-03,Debit,EMI,Debit Card,2550.22,58657.12
TXN1026292,CUST103276,2024-01-03,Debit,ATM Withdrawal,Debit Card,8216.36,61235.78
TXN1034301,CUST104276,2024-01-03,Debit,ATM Withdrawal,Credit Card,7507.97,28207.42
TXN1002703,CUST100338,2024-01-03,Debit,Utilities,UPI,2667.15,123622.82
TXN1034324,CUST104279,2024-01-03,Debit,ATM Withdrawal,UPI,2557.67,135576.55
TXN1026361,CUST103287,2024-01-03,Debit,Travel,UPI,9057.73,28163.18
TXN1035255,CUST104398,2024-01-03,Debit,Shopping,Credit Card,2403.63,26856.43
TXN1026424,CUST103295,2024-01-03,Debit,ATM Withdrawal,UPI,2385.87,60305.28
TXN1004492,CUST100557,2024-01-03,Credit,Refund,Credit Card,3016.09,11374.99
TXN1006542,CUST100809,2024-01-03,Debit,Dining,UPI,1821.98,87500.52
TXN1039376,CUST104912,2024-01-03,Credit,Salary,Branch,86852.09,231196.38
TXN1020743,CUST102575,2024-01-03,Debit,Utilities,UPI,9995.39,66085.93
TXN1012800,CUST101589,2024-01-03,Debit,Shopping,Debit Card,7705.35,26445.35
TXN1013418,CUST101666,2024-01-03,Debit,Shopping,UPI,1449.92,33465.34
TXN1034087,CUST104250,2024-01-03,Credit,Salary,UPI,12951.4,37244.38
TXN1028318,CUST103533,2024-01-03,Credit,Refund,Net Banking,12076.47,67713.95
TXN1007105,CUST100881,2024-01-03,Debit,Travel,Branch,14007.99,179669.28
TXN1035388,CUST104415,2024-01-03,Debit,Utilities,Net Banking,15283.73,61655.39
TXN1035382,CUST104414,2024-01-03,Debit,Insurance,Debit Card,24702.64,168999.24
TXN1012126,CUST101509,2024-01-03,Debit,Utilities,Debit Card,5002.8,35173.88
TXN1033887,CUST104225,2024-01-03,Debit,Dining,UPI,33257.01,155483.1
TXN1027569,CUST103440,2024-01-03,Debit,Shopping,Net Banking,26318.85,57464.25
TXN1020213,CUST102510,2024-01-03,Debit,Shopping,UPI,21759.09,129124.77
TXN1013885,CUST101726,2024-01-03,Debit,Investment,Debit Card,10534.49,65374.08
TXN1007039,CUST100873,2024-01-03,Debit,Insurance,Debit Card,15569.5,107794.57
TXN1028309,CUST103531,2024-01-03,Debit,Transfer Out,UPI,10872.31,104783.56
TXN1000298,CUST100036,2024-01-03,Debit,Investment,UPI,14716.9,51333.55
TXN1033971,CUST104235,2024-01-03,Debit,Shopping,Debit Card,15271.14,180243.26
TXN1005467,CUST100673,2024-01-03,Debit,EMI,UPI,16556.37,30576.46
TXN1007026,CUST100872,2024-01-03,Debit,Shopping,UPI,3828.85,129892.85
TXN1021104,CUST102619,2024-01-03,Debit,Utilities,UPI,9725.05,11306.61
TXN1004518,CUST100559,2024-01-03,Credit,Salary,Credit Card,100124.84,207400.82
TXN1026184,CUST103263,2024-01-03,Debit,Travel,UPI,393.05,15574.41
TXN1036681,CUST104577,2024-01-03,Debit,ATM Withdrawal,UPI,1931.6,146729.42
TXN1033857,CUST104222,2024-01-03,Credit,Salary,Debit Card,23803.09,81439.06
TXN1001665,CUST100215,2024-01-03,Debit,Insurance,UPI,20189.89,20706.32
TXN1019170,CUST102381,2024-01-03,Debit,Shopping,Net Banking,6828.54,68508.44
TXN1001313,CUST100171,2024-01-03,Debit,Shopping,Net Banking,9496.89,21506.53
TXN1026928,CUST103359,2024-01-03,Debit,Insurance,UPI,10535.24,122597.75
TXN1006141,CUST100763,2024-01-03,Debit,ATM Withdrawal,Debit Card,39539.9,266242.35
TXN1036710,CUST104580,2024-01-03,Debit,EMI,Net Banking,15638.36,58805.68
TXN1037738,CUST104709,2024-01-03,Debit,Transfer Out,Debit Card,4378.51,36427.18
TXN1026934,CUST103359,2024-01-03,Credit,Salary,UPI,47653.94,80419.07
TXN1026959,CUST103363,2024-01-03,Credit,Refund,UPI,6780.26,43826.8
TXN1039326,CUST104906,2024-01-03,Debit,Utilities,ATM,2283.86,56432.99
TXN1020502,CUST102545,2024-01-03,Debit,Utilities,UPI,6735.43,77980.46
TXN1027178,CUST103393,2024-01-03,Debit,Shopping,Net Banking,2416.1,47932.04
TXN1013109,CUST101627,2024-01-03,Debit,Transfer Out,Debit Card,17582.45,99316.99
TXN1011700,CUST101456,2024-01-03,Debit,Utilities,Debit Card,7515.76,152832.18
TXN1028649,CUST103573,2024-01-03,Debit,Travel,ATM,1795.8,63110.58
TXN1027105,CUST103382,2024-01-03,Credit,Salary,UPI,25430.69,92647.06
TXN1020208,CUST102510,2024-01-03,Debit,Utilities,Branch,23595.25,120756.53
TXN1013027,CUST101617,2024-01-03,Credit,Salary,UPI,66928.98,116963.46
TXN1011788,CUST101467,2024-01-03,Debit,Utilities,UPI,6126.9,98646.67
TXN1020543,CUST102551,2024-01-03,Credit,Salary,UPI,69148.72,159415.53
TXN1026666,CUST103324,2024-01-03,Debit,Travel,Debit Card,14618.86,65436.53
TXN1035117,CUST104382,2024-01-03,Debit,ATM Withdrawal,UPI,2128.19,39729.16
TXN1013274,CUST101648,2024-01-03,Credit,Transfer In,UPI,9273.8,30864.9
TXN1038659,CUST104822,2024-01-03,Credit,Salary,Net Banking,41152.62,60322.9
TXN1028929,CUST103608,2024-01-03,Debit,Shopping,UPI,1255.42,47591.62
TXN1004202,CUST100520,2024-01-03,Debit,Shopping,Credit Card,5955.28,29537.64
TXN1020687,CUST102569,2024-01-03,Debit,Utilities,Net Banking,5998.08,4768.95
TXN1020661,CUST102565,2024-01-03,Debit,Travel,Net Banking,14326.28,108973.79
TXN1012857,CUST101596,2024-01-03,Debit,Transfer Out,Credit Card,1235.76,57973.68
TXN1039762,CUST104961,2024-01-03,Debit,Utilities,Net Banking,23331.24,229413.26
TXN1026736,CUST103334,2024-01-03,Debit,EMI,Credit Card,3666.77,93888.31
TXN1026784,CUST103340,2024-01-03,Debit,EMI,Debit Card,3717.95,85324.0
TXN1034622,CUST104314,2024-01-03,Debit,ATM Withdrawal,UPI,8196.92,85103.16
TXN1027276,CUST103404,2024-01-03,Credit,Salary,Credit Card,20484.3,76881.7
TXN1026812,CUST103344,2024-01-03,Credit,Salary,Net Banking,11444.39,46541.84
TXN1020594,CUST102558,2024-01-03,Debit,Transfer Out,Net Banking,1562.55,19730.53
TXN1026884,CUST103353,2024-01-03,Debit,Travel,Credit Card,3014.25,9422.48
TXN1018774,CUST102327,2024-01-03,Credit,Salary,Credit Card,16437.32,30826.23
TXN1020573,CUST102556,2024-01-03,Debit,EMI,UPI,3081.35,29265.45
TXN1038475,CUST104800,2024-01-03,Debit,Dining,Debit Card,10838.89,58539.64
TXN1006160,CUST100765,2024-01-03,Debit,EMI,UPI,12846.19,116563.76
TXN1028234,CUST103522,2024-01-03,Credit,Salary,ATM,31216.61,83669.36
TXN1007052,CUST100874,2024-01-03,Debit,ATM Withdrawal,UPI,6432.83,33950.17
TXN1026060,CUST103249,2024-01-03,Credit,Salary,Credit Card,129262.72,258980.36
TXN1029885,CUST103729,2024-01-03,Debit,Shopping,Debit Card,590.75,41465.26
TXN1002512,CUST100315,2024-01-03,Debit,Shopping,Branch,34765.29,133916.0
TXN1033132,CUST104133,2024-01-03,Debit,EMI,Net Banking,771.18,40109.69
TXN1038782,CUST104835,2024-01-03,Debit,Travel,ATM,12198.95,78933.5
TXN1017501,CUST102169,2024-01-03,Debit,Utilities,Debit Card,2165.2,53474.81
TXN1025591,CUST103188,2024-01-03,Credit,Salary,Debit Card,29499.55,57432.77
TXN1014402,CUST101789,2024-01-03,Debit,Utilities,UPI,2943.97,16390.56
TXN1021976,CUST102735,2024-01-03,Debit,Shopping,Net Banking,16915.65,10354.75
TXN1014400,CUST101789,2024-01-03,Credit,Refund,Net Banking,1150.06,17577.53
TXN1025647,CUST103197,2024-01-03,Debit,Insurance,Debit Card,13457.27,109460.69
TXN1019602,CUST102436,2024-01-03,Debit,Dining,ATM,18774.04,103478.79
TXN1019635,CUST102439,2024-01-03,Credit,Salary,UPI,34198.28,129612.45
