credit_id,customer_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months
CR500313,CUST100313,2024-06-30,687,3,3,0.073,0,0,0,0,157000,11500,183
CR500314,CUST100314,2024-06-30,678,4,3,0.055,1,0,0,0,114000,6300,293
CR500315,CUST100315,2024-06-30,770,5,3,0.093,0,0,0,0,563000,52400,262
CR500316,CUST100316,2024-06-30,734,6,1,0.349,2,0,0,0,530000,185000,395
CR500317,CUST100317,2024-06-30,621,2,2,0.271,3,0,0,0,279000,75600,149
CR500318,CUST100318,2024-06-30,755,3,4,0.148,1,0,0,0,473000,70000,252
CR500319,CUST100319,2024-06-30,729,2,0,0.536,0,0,0,0,501000,268500,6
CR500320,CUST100320,2024-06-30,640,1,1,0.561,0,0,0,0,493000,276600,164
CR500321,CUST100321,2024-06-30,519,6,1,0.381,4,1,1,0,110000,41900,247
CR500322,CUST100322,2024-06-30,619,5,0,0.233,4,0,0,0,293000,68300,65
CR500323,CUST100323,2024-06-30,660,4,1,0.325,1,0,0,0,161000,52300,137
CR500324,CUST100324,2024-06-30,570,4,4,0.598,2,0,0,0,232000,138700,151
CR500325,CUST100325,2024-06-30,478,4,1,0.213,0,0,0,0,63000,13400,414
CR500326,CUST100326,2024-06-30,612,2,1,0.46,3,0,0,0,251000,115500,113
CR500327,CUST100327,2024-06-30,615,2,2,0.6,3,0,0,0,67000,40200,6
CR500328,CUST100328,2024-06-30,827,4,2,0.141,0,0,0,0,701000,98800,91
CR500329,CUST100329,2024-06-30,714,6,2,0.471,3,0,0,0,299000,140800,115
CR500330,CUST100330,2024-06-30,576,5,2,0.699,0,0,0,0,341000,238400,235
CR500331,CUST100331,2024-06-30,566,4,2,0.324,3,1,0,0,139000,45000,131
CR500332,CUST100332,2024-06-30,568,8,2,0.176,4,4,0,0,93000,16400,265
CR500333,CUST100333,2024-06-30,657,3,1,0.39,0,0,0,0,410000,159900,329
CR500334,CUST100334,2024-06-30,606,2,1,0.292,4,0,0,0,121000,35300,99
CR500335,CUST100335,2024-06-30,643,4,0,0.383,2,0,1,0,342000,131000,320
CR500336,CUST100336,2024-06-30,684,2,1,0.489,0,0,0,0,488000,238600,237
CR500337,CUST100337,2024-06-30,767,3,1,0.02,0,0,0,0,939000,18800,179
CR500338,CUST100338,2024-06-30,601,3,1,0.78,3,0,0,0,118000,92000,456
CR500339,CUST100339,2024-06-30,605,3,1,0.542,4,0,0,0,95000,51500,6
CR500340,CUST100340,2024-06-30,713,4,5,0.431,0,0,0,0,534000,230200,311
CR500341,CUST100341,2024-06-30,658,4,2,0.435,0,0,0,0,600000,261000,292
CR500342,CUST100342,2024-06-30,693,7,2,0.138,1,0,0,0,560000,77300,162
CR500343,CUST100343,2024-06-30,673,3,1,0.147,1,0,0,0,230000,33800,480
CR500344,CUST100344,2024-06-30,463,3,2,0.273,3,1,2,0,89000,24300,133
CR500345,CUST100345,2024-06-30,658,5,0,0.566,0,0,0,0,131000,74100,152
CR500346,CUST100346,2024-06-30,796,2,0,0.236,0,0,0,0,503000,118700,384
CR500347,CUST100347,2024-06-30,646,3,1,0.207,2,0,0,0,302000,62500,189
CR500348,CUST100348,2024-06-30,547,2,1,0.38,2,2,1,0,73000,27700,118
CR500349,CUST100349,2024-06-30,614,5,2,0.26,2,0,0,0,398000,103500,216
CR500350,CUST100350,2024-06-30,692,6,0,0.301,0,0,0,0,381000,114700,273
CR500351,CUST100351,2024-06-30,661,5,2,0.261,1,0,0,0,99000,25800,232
CR500352,CUST100352,2024-06-30,510,2,3,0.717,0,0,0,0,86000,61700,9
CR500353,CUST100353,2024-06-30,661,2,1,0.45,0,0,1,0,454000,204300,230
CR500354,CUST100354,2024-06-30,598,4,2,0.349,2,0,0,0,287000,100200,10
CR500355,CUST100355,2024-06-30,660,2,1,0.248,1,0,0,0,865000,214500,350
CR500356,CUST100356,2024-06-30,726,5,1,0.296,0,0,0,0,218000,64500,11
CR500357,CUST100357,2024-06-30,506,0,2,0.526,1,0,1,0,28000,14700,6
CR500358,CUST100358,2024-06-30,751,2,0,0.421,0,0,0,0,505000,212600,128
CR500359,CUST100359,2024-06-30,769,5,3,0.162,1,0,0,0,691000,111900,70
CR500360,CUST100360,2024-06-30,618,3,3,0.385,3,0,0,0,562000,216400,244
CR500361,CUST100361,2024-06-30,693,2,1,0.223,0,0,0,0,181000,40400,243
CR500362,CUST100362,2024-06-30,837,4,1,0.02,0,0,0,0,307000,6100,259
CR500363,CUST100363,2024-06-30,830,4,0,0.166,0,0,0,0,381000,63200,191
CR500364,CUST100364,2024-06-30,520,1,5,0.378,2,2,1,0,156000,59000,290
CR500365,CUST100365,2024-06-30,610,2,1,0.46,1,1,0,0,68000,31300,196
CR500366,CUST100366,2024-06-30,703,7,1,0.578,0,0,0,0,424000,245100,251
CR500367,CUST100367,2024-06-30,684,5,2,0.533,1,0,1,0,217000,115700,314
CR500368,CUST100368,2024-06-30,772,5,0,0.152,0,0,0,0,674000,102400,160
CR500369,CUST100369,2024-06-30,577,7,1,0.308,1,0,0,0,276000,85000,6
CR500370,CUST100370,2024-06-30,457,5,3,0.605,2,1,1,0,48000,29000,54
CR500371,CUST100371,2024-06-30,749,8,2,0.02,0,0,0,0,125000,2500,183
CR500372,CUST100372,2024-06-30,660,0,5,0.62,0,0,0,0,439000,272200,186
CR500373,CUST100373,2024-06-30,671,0,2,0.339,0,0,0,0,658000,223100,271
CR500374,CUST100374,2024-06-30,552,2,3,0.412,2,0,2,0,120000,49400,6
CR500375,CUST100375,2024-06-30,663,4,0,0.214,0,0,0,0,151000,32300,55
CR500376,CUST100376,2024-06-30,681,5,2,0.236,1,1,0,0,331000,78100,214
CR500377,CUST100377,2024-06-30,581,4,2,0.502,3,1,0,0,339000,170200,146
CR500378,CUST100378,2024-06-30,531,1,3,0.786,3,0,0,0,216000,169800,66
CR500379,CUST100379,2024-06-30,762,7,3,0.135,0,0,0,0,577000,77900,115
CR500380,CUST100380,2024-06-30,628,3,0,0.31,0,0,0,0,210000,65100,149
CR500381,CUST100381,2024-06-30,656,5,2,0.543,2,1,0,0,109000,59200,230
CR500382,CUST100382,2024-06-30,585,2,3,0.671,1,1,0,0,137000,91900,26
CR500383,CUST100383,2024-06-30,512,4,4,0.329,5,1,2,0,83000,27300,173
CR500384,CUST100384,2024-06-30,693,4,1,0.441,2,0,0,0,543000,239500,177
CR500385,CUST100385,2024-06-30,749,4,3,0.192,0,0,0,0,205000,39400,480
CR500386,CUST100386,2024-06-30,727,3,2,0.161,0,0,0,0,192000,30900,369
CR500387,CUST100387,2024-06-30,583,5,4,0.544,1,1,0,0,389000,211600,167
CR500388,CUST100388,2024-06-30,501,0,1,0.864,3,1,0,1,75000,64800,240
CR500389,CUST100389,2024-06-30,807,6,0,0.041,0,0,0,0,391000,16000,200
CR500390,CUST100390,2024-06-30,670,6,3,0.37,0,0,0,0,802000,296700,77
CR500391,CUST100391,2024-06-30,541,1,3,0.327,1,1,0,0,66000,21600,329
CR500392,CUST100392,2024-06-30,716,6,1,0.058,0,0,0,0,1294000,75100,90
CR500393,CUST100393,2024-06-30,775,4,1,0.178,0,0,1,0,135000,24000,6
CR500394,CUST100394,2024-06-30,708,2,2,0.142,0,0,0,0,136000,19300,400
CR500395,CUST100395,2024-06-30,583,1,4,0.69,1,1,0,0,52000,35900,97
CR500396,CUST100396,2024-06-30,643,2,0,0.113,1,0,0,0,132000,14900,354
CR500397,CUST100397,2024-06-30,740,6,2,0.397,0,0,0,0,202000,80200,355
CR500398,CUST100398,2024-06-30,796,4,0,0.634,0,0,0,0,1018000,645400,275
CR500399,CUST100399,2024-06-30,704,6,1,0.666,1,0,0,0,163000,108600,386
CR500400,CUST100400,2024-06-30,581,1,2,0.208,3,2,0,0,114000,23700,250
CR500401,CUST100401,2024-06-30,547,0,2,0.363,1,1,1,0,155000,56300,300
CR500402,CUST100402,2024-06-30,636,8,0,0.462,2,0,0,0,70000,32300,172
CR500403,CUST100403,2024-06-30,892,4,1,0.099,0,0,0,0,605000,59900,221
CR500404,CUST100404,2024-06-30,731,6,0,0.331,0,0,0,0,354000,117200,177
CR500405,CUST100405,2024-06-30,669,2,2,0.357,2,0,0,0,292000,104200,175
CR500406,CUST100406,2024-06-30,710,5,1,0.477,0,0,1,0,930000,443600,279
CR500407,CUST100407,2024-06-30,510,1,4,0.308,2,0,2,0,45000,13900,10
CR500408,CUST100408,2024-06-30,615,3,0,0.427,3,0,0,0,157000,67000,228
CR500409,CUST100409,2024-06-30,811,4,4,0.308,0,0,0,0,314000,96700,238
CR500410,CUST100410,2024-06-30,537,7,1,0.293,2,0,1,0,80000,23400,429
CR500411,CUST100411,2024-06-30,641,2,2,0.105,3,0,0,0,238000,25000,236
CR500412,CUST100412,2024-06-30,591,4,0,0.265,0,0,0,0,226000,59900,21
CR500413,CUST100413,2024-06-30,599,1,6,0.371,2,0,0,0,232000,86100,160
CR500414,CUST100414,2024-06-30,637,4,1,0.328,6,0,0,0,68000,22300,12
CR500415,CUST100415,2024-06-30,661,3,2,0.259,0,0,0,0,737000,190900,62
CR500416,CUST100416,2024-06-30,738,4,2,0.083,1,0,0,0,604000,50100,103
CR500417,CUST100417,2024-06-30,653,4,1,0.274,1,0,0,0,178000,48800,6
CR500418,CUST100418,2024-06-30,637,3,2,0.209,2,0,0,0,403000,84200,480
CR500419,CUST100419,2024-06-30,470,2,2,0.655,2,2,0,0,99000,64800,178
CR500420,CUST100420,2024-06-30,682,5,2,0.387,0,0,0,0,553000,214000,109
CR500421,CUST100421,2024-06-30,690,2,4,0.434,0,0,0,0,369000,160100,480
CR500422,CUST100422,2024-06-30,755,1,0,0.373,0,0,0,0,730000,272300,222
CR500423,CUST100423,2024-06-30,702,5,1,0.066,0,0,0,0,197000,13000,151
CR500424,CUST100424,2024-06-30,740,4,0,0.285,0,0,0,0,256000,73000,292
CR500425,CUST100425,2024-06-30,757,1,2,0.094,0,0,0,0,1083000,101800,309
CR500426,CUST100426,2024-06-30,810,7,1,0.273,0,0,0,0,401000,109500,465
CR500427,CUST100427,2024-06-30,588,4,1,0.514,2,2,0,0,284000,146000,245
CR500428,CUST100428,2024-06-30,591,3,5,0.69,1,1,0,0,167000,115200,229
CR500429,CUST100429,2024-06-30,703,4,2,0.54,1,0,0,0,358000,193300,257
CR500430,CUST100430,2024-06-30,692,4,3,0.47,1,0,0,0,188000,88400,177
CR500431,CUST100431,2024-06-30,660,5,0,0.386,0,0,0,0,245000,94600,337
CR500432,CUST100432,2024-06-30,622,5,3,0.579,3,0,0,0,202000,117000,333
CR500433,CUST100433,2024-06-30,643,3,3,0.319,4,0,0,0,474000,151200,19
CR500434,CUST100434,2024-06-30,602,5,2,0.568,2,0,0,0,179000,101700,77
CR500435,CUST100435,2024-06-30,687,1,4,0.187,0,0,0,0,339000,63400,387
CR500436,CUST100436,2024-06-30,492,2,3,0.474,1,0,0,0,168000,79600,78
CR500437,CUST100437,2024-06-30,394,2,1,0.376,2,1,0,0,98000,36800,9
CR500438,CUST100438,2024-06-30,606,1,3,0.205,4,0,0,0,192000,39400,133
CR500439,CUST100439,2024-06-30,691,1,0,0.195,1,0,0,0,249000,48600,361
CR500440,CUST100440,2024-06-30,543,4,2,0.337,4,1,1,0,95000,32000,130
CR500441,CUST100441,2024-06-30,719,4,1,0.237,0,0,0,0,683000,161900,142
CR500442,CUST100442,2024-06-30,641,3,2,0.726,2,0,0,0,267000,193800,228
CR500443,CUST100443,2024-06-30,723,3,2,0.758,0,0,0,0,177000,134200,84
CR500444,CUST100444,2024-06-30,537,3,2,0.209,0,0,0,0,196000,41000,97
CR500445,CUST100445,2024-06-30,569,7,4,0.216,6,1,0,0,41000,8900,178
CR500446,CUST100446,2024-06-30,553,2,1,0.582,3,1,2,0,70000,40700,91
CR500447,CUST100447,2024-06-30,399,1,1,0.408,2,1,0,0,104000,42400,145
CR500448,CUST100448,2024-06-30,659,4,2,0.313,0,0,0,0,167000,52300,7
CR500449,CUST100449,2024-06-30,581,3,2,0.604,1,1,0,0,92000,55600,149
CR500450,CUST100450,2024-06-30,585,4,2,0.468,3,0,0,0,96000,44900,196
CR500451,CUST100451,2024-06-30,602,2,1,0.32,1,0,0,0,199000,63700,6
CR500452,CUST100452,2024-06-30,650,5,3,0.286,0,0,0,0,107000,30600,86
CR500453,CUST100453,2024-06-30,595,5,3,0.335,3,1,1,0,87000,29100,6
CR500454,CUST100454,2024-06-30,718,6,1,0.109,0,0,0,0,1388000,151300,137
CR500455,CUST100455,2024-06-30,588,4,4,0.165,1,1,0,0,473000,78000,328
CR500456,CUST100456,2024-06-30,423,5,1,0.415,5,1,0,0,86000,35700,97
CR500457,CUST100457,2024-06-30,726,4,0,0.307,0,0,0,0,134000,41100,326
CR500458,CUST100458,2024-06-30,549,5,2,0.191,2,2,2,0,184000,35100,224
CR500459,CUST100459,2024-06-30,627,4,1,0.467,2,0,0,0,299000,139600,207
CR500460,CUST100460,2024-06-30,663,3,0,0.16,0,0,0,0,697000,111500,101
CR500461,CUST100461,2024-06-30,756,5,1,0.028,2,0,0,0,368000,10300,48
CR500462,CUST100462,2024-06-30,689,2,0,0.406,0,0,1,0,208000,84400,71
CR500463,CUST100463,2024-06-30,593,2,1,0.618,3,0,0,0,287000,177400,248
CR500464,CUST100464,2024-06-30,714,4,1,0.035,0,0,1,0,699000,24500,198
CR500465,CUST100465,2024-06-30,689,4,2,0.24,0,0,0,0,464000,111400,78
CR500466,CUST100466,2024-06-30,705,2,1,0.092,1,0,0,0,118000,10900,177
CR500467,CUST100467,2024-06-30,440,2,1,0.703,3,0,0,0,75000,52700,6
CR500468,CUST100468,2024-06-30,694,2,0,0.36,1,0,0,0,551000,198400,39
CR500469,CUST100469,2024-06-30,681,2,4,0.458,1,0,0,0,281000,128700,269
CR500470,CUST100470,2024-06-30,641,1,3,0.107,3,0,0,0,102000,10900,51
CR500471,CUST100471,2024-06-30,633,1,1,0.473,2,0,0,0,590000,279100,229
CR500472,CUST100472,2024-06-30,671,6,1,0.255,1,1,0,0,194000,49500,108
CR500473,CUST100473,2024-06-30,827,4,1,0.105,0,0,0,0,554000,58200,342
CR500474,CUST100474,2024-06-30,709,3,2,0.176,0,0,0,0,419000,73700,55
CR500475,CUST100475,2024-06-30,720,5,2,0.351,0,0,0,0,207000,72700,247
CR500476,CUST100476,2024-06-30,734,4,3,0.326,0,0,0,0,304000,99100,107
CR500477,CUST100477,2024-06-30,597,2,2,0.607,1,1,0,0,164000,99500,6
CR500478,CUST100478,2024-06-30,642,1,1,0.364,3,0,0,0,214000,77900,142
CR500479,CUST100479,2024-06-30,697,5,0,0.249,0,0,0,0,406000,101100,49
CR500480,CUST100480,2024-06-30,594,3,3,0.449,3,0,0,0,342000,153600,405
CR500481,CUST100481,2024-06-30,585,3,3,0.198,3,0,0,1,92000,18200,78
CR500482,CUST100482,2024-06-30,535,3,2,0.386,3,0,2,0,293000,113100,122
CR500483,CUST100483,2024-06-30,666,3,2,0.323,0,0,0,0,433000,139900,213
CR500484,CUST100484,2024-06-30,870,1,1,0.02,0,0,0,0,657000,13100,480
CR500485,CUST100485,2024-06-30,638,3,2,0.322,2,0,0,0,95000,30600,6
CR500486,CUST100486,2024-06-30,626,4,1,0.428,2,0,0,0,498000,213100,6
CR500487,CUST100487,2024-06-30,651,5,1,0.454,1,0,0,0,491000,222900,27
CR500488,CUST100488,2024-06-30,760,4,1,0.02,1,0,0,0,290000,5800,43
CR500489,CUST100489,2024-06-30,688,3,1,0.201,2,0,0,0,186000,37400,442
CR500490,CUST100490,2024-06-30,748,4,2,0.551,0,0,0,0,269000,148200,213
CR500491,CUST100491,2024-06-30,645,8,1,0.214,1,0,0,0,159000,34000,297
CR500492,CUST100492,2024-06-30,699,4,2,0.368,0,0,0,0,274000,100800,156
CR500493,CUST100493,2024-06-30,592,1,2,0.419,1,0,1,0,75000,31400,291
CR500494,CUST100494,2024-06-30,613,6,2,0.489,3,0,0,0,177000,86600,142
CR500495,CUST100495,2024-06-30,540,3,3,0.433,3,1,0,0,201000,87000,210
CR500496,CUST100496,2024-06-30,583,3,2,0.246,3,1,0,0,320000,78700,187
CR500497,CUST100497,2024-06-30,715,7,0,0.387,0,0,0,0,242000,93700,172
CR500498,CUST100498,2024-06-30,529,3,3,0.316,0,0,2,0,121000,38200,232
CR500499,CUST100499,2024-06-30,791,4,2,0.199,0,0,0,0,449000,89400,139
CR500500,CUST100500,2024-06-30,679,5,2,0.087,1,0,0,0,253000,22000,341
CR500501,CUST100501,2024-06-30,601,0,0,0.326,5,0,0,0,480000,156500,142
CR500502,CUST100502,2024-06-30,689,3,2,0.466,0,0,0,0,207000,96500,302
CR500503,CUST100503,2024-06-30,651,3,2,0.566,0,0,0,0,136000,77000,73
CR500504,CUST100504,2024-06-30,831,1,0,0.242,1,1,0,0,1160000,280700,282
CR500505,CUST100505,2024-06-30,555,4,1,0.431,3,1,3,0,99000,42700,6
CR500506,CUST100506,2024-06-30,576,1,3,0.198,0,0,1,0,375000,74200,106
CR500507,CUST100507,2024-06-30,539,2,2,0.447,1,1,0,0,301000,134500,100
CR500508,CUST100508,2024-06-30,634,1,5,0.509,3,0,0,0,236000,120100,185
CR500509,CUST100509,2024-06-30,749,4,3,0.268,0,0,0,0,548000,146900,223
CR500510,CUST100510,2024-06-30,638,4,3,0.335,3,0,0,0,309000,103500,372
CR500511,CUST100511,2024-06-30,691,2,3,0.384,0,0,0,0,1221000,468900,219
CR500512,CUST100512,2024-06-30,644,5,1,0.235,1,0,0,0,496000,116600,205
CR500513,CUST100513,2024-06-30,514,1,1,0.194,2,1,1,0,73000,14200,136
CR500514,CUST100514,2024-06-30,579,3,3,0.552,3,1,0,0,199000,109800,6
CR500515,CUST100515,2024-06-30,648,4,1,0.246,0,0,1,0,183000,45000,222
CR500516,CUST100516,2024-06-30,650,4,0,0.37,0,0,0,0,560000,207200,6
CR500517,CUST100517,2024-06-30,791,4,1,0.412,0,0,0,0,1019000,419800,239
CR500518,CUST100518,2024-06-30,833,4,2,0.116,0,0,0,0,339000,39300,208
CR500519,CUST100519,2024-06-30,508,2,2,0.615,0,0,2,0,115000,70700,170
CR500520,CUST100520,2024-06-30,720,4,3,0.404,1,0,0,0,239000,96600,266
CR500521,CUST100521,2024-06-30,532,4,1,0.691,2,2,2,0,210000,145100,158
CR500522,CUST100522,2024-06-30,715,2,1,0.342,0,0,0,0,278000,95100,480
CR500523,CUST100523,2024-06-30,686,1,1,0.157,0,0,0,0,260000,40800,135
CR500524,CUST100524,2024-06-30,621,2,1,0.459,0,0,0,0,414000,190000,99
CR500525,CUST100525,2024-06-30,674,3,1,0.675,1,0,0,0,133000,89800,238
CR500526,CUST100526,2024-06-30,664,5,1,0.258,1,1,0,0,189000,48800,179
CR500527,CUST100527,2024-06-30,480,3,4,0.442,5,1,0,0,130000,57500,6
CR500528,CUST100528,2024-06-30,647,6,3,0.415,1,0,0,0,306000,127000,76
CR500529,CUST100529,2024-06-30,742,3,4,0.387,0,0,0,0,188000,72800,310
CR500530,CUST100530,2024-06-30,477,3,2,0.705,1,0,1,0,107000,75400,6
CR500531,CUST100531,2024-06-30,671,4,1,0.326,1,0,0,0,329000,107300,201
CR500532,CUST100532,2024-06-30,440,5,2,0.524,2,1,0,0,101000,52900,47
CR500533,CUST100533,2024-06-30,745,2,0,0.436,0,0,0,0,283000,123400,6
CR500534,CUST100534,2024-06-30,557,3,1,0.294,5,1,1,0,231000,67900,126
CR500535,CUST100535,2024-06-30,467,2,2,0.564,3,0,0,0,97000,54700,261
CR500536,CUST100536,2024-06-30,529,2,3,0.274,3,3,1,0,81000,22200,276
CR500537,CUST100537,2024-06-30,573,4,1,0.338,2,2,0,0,277000,93600,6
CR500538,CUST100538,2024-06-30,678,3,3,0.195,0,0,0,0,307000,59900,320
CR500539,CUST100539,2024-06-30,618,4,1,0.455,0,0,0,0,135000,61400,188
CR500540,CUST100540,2024-06-30,675,3,1,0.173,0,0,1,0,377000,65200,227
CR500541,CUST100541,2024-06-30,773,5,0,0.618,0,0,0,0,246000,152000,210
CR500542,CUST100542,2024-06-30,587,6,5,0.615,6,1,0,0,176000,108200,104
CR500543,CUST100543,2024-06-30,768,3,2,0.681,0,0,0,0,471000,320800,346
CR500544,CUST100544,2024-06-30,676,2,3,0.047,0,0,0,0,222000,10400,324
CR500545,CUST100545,2024-06-30,489,4,2,0.52,1,1,0,0,104000,54100,290
CR500546,CUST100546,2024-06-30,788,3,1,0.287,1,0,0,0,238000,68300,22
CR500547,CUST100547,2024-06-30,682,3,2,0.65,0,0,0,0,372000,241800,46
CR500548,CUST100548,2024-06-30,518,3,3,0.435,5,0,0,0,28000,12200,6
CR500549,CUST100549,2024-06-30,587,2,1,0.247,2,2,0,0,209000,51600,42
CR500550,CUST100550,2024-06-30,499,0,4,0.408,1,1,1,0,101000,41200,284
CR500551,CUST100551,2024-06-30,711,5,3,0.143,0,0,0,0,572000,81800,215
CR500552,CUST100552,2024-06-30,634,5,1,0.194,3,0,0,0,130000,25200,114
CR500553,CUST100553,2024-06-30,505,4,2,0.221,0,0,0,0,93000,20600,258
CR500554,CUST100554,2024-06-30,652,3,3,0.406,0,0,0,0,244000,99100,126
CR500555,CUST100555,2024-06-30,632,3,1,0.255,3,1,0,0,492000,125500,284
CR500556,CUST100556,2024-06-30,494,3,1,0.346,3,3,1,0,104000,36000,290
CR500557,CUST100557,2024-06-30,635,4,2,0.287,1,0,0,0,187000,53700,91
CR500558,CUST100558,2024-06-30,624,4,1,0.682,3,0,0,0,90000,61400,6
CR500559,CUST100559,2024-06-30,783,4,4,0.207,0,0,0,0,741000,153400,328
CR500560,CUST100560,2024-06-30,649,1,2,0.663,4,0,0,0,449000,297700,102
CR500561,CUST100561,2024-06-30,587,3,1,0.323,3,3,0,0,238000,76900,34
CR500562,CUST100562,2024-06-30,680,4,2,0.276,0,0,0,0,108000,29800,280
CR500563,CUST100563,2024-06-30,591,2,3,0.286,4,3,1,0,64000,18300,183
CR500564,CUST100564,2024-06-30,699,5,4,0.414,2,0,0,0,326000,135000,165
CR500565,CUST100565,2024-06-30,742,5,2,0.261,0,0,0,0,401000,104700,80
CR500566,CUST100566,2024-06-30,691,2,0,0.275,1,0,0,0,135000,37100,101
CR500567,CUST100567,2024-06-30,479,3,3,0.417,4,0,0,0,117000,48800,6
CR500568,CUST100568,2024-06-30,643,1,2,0.267,3,0,0,0,197000,52600,175
CR500569,CUST100569,2024-06-30,546,8,2,0.162,1,0,0,0,113000,18300,380
CR500570,CUST100570,2024-06-30,723,4,1,0.445,0,0,0,0,572000,254500,9
CR500571,CUST100571,2024-06-30,809,3,0,0.439,0,0,0,0,284000,124700,352
CR500572,CUST100572,2024-06-30,762,6,3,0.515,0,0,0,0,237000,122100,102
CR500573,CUST100573,2024-06-30,734,3,2,0.167,1,0,0,0,263000,43900,311
CR500574,CUST100574,2024-06-30,634,6,2,0.27,4,0,0,0,42000,11300,140
CR500575,CUST100575,2024-06-30,843,2,2,0.149,0,0,0,0,796000,118600,115
CR500576,CUST100576,2024-06-30,595,4,1,0.249,2,0,0,0,339000,84400,142
CR500577,CUST100577,2024-06-30,677,3,2,0.319,2,0,0,0,198000,63200,133
CR500578,CUST100578,2024-06-30,467,3,3,0.374,2,1,1,0,94000,35200,120
CR500579,CUST100579,2024-06-30,654,7,2,0.146,0,0,0,0,345000,50400,122
CR500580,CUST100580,2024-06-30,650,0,1,0.459,2,1,0,0,182000,83500,302
CR500581,CUST100581,2024-06-30,391,5,2,0.427,3,0,2,0,84000,35900,65
CR500582,CUST100582,2024-06-30,622,3,1,0.472,2,0,0,0,99000,46700,205
CR500583,CUST100583,2024-06-30,695,6,2,0.128,0,0,0,0,374000,47900,384
CR500584,CUST100584,2024-06-30,661,3,2,0.728,0,0,0,0,250000,182000,329
CR500585,CUST100585,2024-06-30,650,4,3,0.49,0,0,0,0,229000,112200,395
CR500586,CUST100586,2024-06-30,677,5,4,0.375,0,0,0,0,164000,61500,269
CR500587,CUST100587,2024-06-30,664,2,1,0.425,0,0,0,0,372000,158100,6
CR500588,CUST100588,2024-06-30,493,3,1,0.622,1,1,1,0,115000,71500,164
CR500589,CUST100589,2024-06-30,611,5,3,0.556,1,1,0,0,610000,339200,274
CR500590,CUST100590,2024-06-30,684,3,3,0.677,1,0,0,0,304000,205800,96
CR500591,CUST100591,2024-06-30,614,2,3,0.109,2,0,0,0,69000,7500,285
CR500592,CUST100592,2024-06-30,694,2,0,0.308,0,0,0,0,391000,120400,365
CR500593,CUST100593,2024-06-30,534,5,2,0.186,0,0,0,0,202000,37600,232
CR500594,CUST100594,2024-06-30,675,3,2,0.065,0,0,0,0,308000,20000,262
CR500595,CUST100595,2024-06-30,599,7,6,0.318,2,2,0,0,112000,35600,197
CR500596,CUST100596,2024-06-30,688,5,3,0.456,1,1,0,0,133000,60600,6
CR500597,CUST100597,2024-06-30,595,7,2,0.509,4,0,0,0,421000,214300,144
CR500598,CUST100598,2024-06-30,625,3,2,0.574,1,0,0,0,539000,309400,322
CR500599,CUST100599,2024-06-30,684,2,2,0.195,1,0,0,0,59000,11500,253
CR500600,CUST100600,2024-06-30,665,5,2,0.54,0,0,1,0,221000,119300,376
CR500601,CUST100601,2024-06-30,569,4,3,0.444,2,2,0,0,122000,54200,135
CR500602,CUST100602,2024-06-30,646,3,1,0.445,3,0,0,0,226000,100600,400
CR500603,CUST100603,2024-06-30,703,5,0,0.354,0,0,0,0,336000,118900,235
CR500604,CUST100604,2024-06-30,766,4,1,0.057,0,0,0,0,434000,24700,171
CR500605,CUST100605,2024-06-30,644,3,2,0.507,2,0,0,0,41000,20800,224
CR500606,CUST100606,2024-06-30,692,2,0,0.235,0,0,0,0,114000,26800,145
CR500607,CUST100607,2024-06-30,734,8,2,0.054,0,0,0,0,106000,5700,16
CR500608,CUST100608,2024-06-30,674,8,3,0.25,2,0,0,0,192000,48000,393
CR500609,CUST100609,2024-06-30,554,3,0,0.684,1,1,2,0,149000,101900,157
CR500610,CUST100610,2024-06-30,698,6,0,0.361,0,0,0,0,692000,249800,303
CR500611,CUST100611,2024-06-30,594,0,3,0.107,3,2,0,0,595000,63700,88
CR500612,CUST100612,2024-06-30,659,3,1,0.335,1,0,0,0,153000,51300,223
CR500613,CUST100613,2024-06-30,654,2,3,0.141,0,0,0,0,785000,110700,156
CR500614,CUST100614,2024-06-30,650,3,2,0.504,0,0,0,0,166000,83700,15
CR500615,CUST100615,2024-06-30,743,4,0,0.465,0,0,0,0,235000,109300,366
CR500616,CUST100616,2024-06-30,768,2,4,0.316,0,0,0,0,1025000,323900,480
CR500617,CUST100617,2024-06-30,757,6,2,0.511,1,0,0,0,244000,124700,339
CR500618,CUST100618,2024-06-30,731,3,1,0.542,0,0,0,0,203000,110000,446
CR500619,CUST100619,2024-06-30,479,4,5,0.523,2,2,1,0,37000,19400,299
CR500620,CUST100620,2024-06-30,731,4,2,0.542,0,0,0,0,142000,77000,191
CR500621,CUST100621,2024-06-30,727,6,2,0.199,0,0,0,0,259000,51500,39
CR500622,CUST100622,2024-06-30,623,2,2,0.204,3,0,0,0,164000,33500,136
CR500623,CUST100623,2024-06-30,656,1,2,0.364,0,0,0,0,521000,189600,226
CR500624,CUST100624,2024-06-30,795,7,1,0.241,0,0,0,0,179000,43100,170
CR500625,CUST100625,2024-06-30,666,3,0,0.491,3,1,0,0,371000,182200,26
CR500626,CUST100626,2024-06-30,587,2,6,0.136,0,0,0,0,214000,29100,10
CR500627,CUST100627,2024-06-30,486,5,3,0.383,2,0,0,0,57000,21800,204
